Day of Created At,Id,Name,Taggable,Taggable Id,Type
"4 August, 2017",77576,marketing,project,2783,categories
"4 August, 2017",77578,medicine & health,project,2786,categories
"4 August, 2017",77579,product development,project,2785,categories
"4 August, 2017",77582,accounting & finance,project,2789,categories
"4 August, 2017",77583,computer science & development,project,2789,categories
"4 August, 2017",77586,organizational behaviour & leadership,project,2789,categories
"4 August, 2017",77588,human resources,project,2790,categories
"4 August, 2017",77589,organizational behaviour & leadership,project,2790,categories
"4 August, 2017",77592,marketing,project,2793,categories
"4 August, 2017",77594,sales,project,2793,categories
"4 August, 2017",77596,marketing,project,2794,categories
"4 August, 2017",77598,sales,project,2794,categories
"4 August, 2017",77599,computer science & development,project,2797,categories
"4 August, 2017",77600,sales,project,2795,categories
"4 August, 2017",77602,marketing,project,2795,categories
"4 August, 2017",77603,communications,project,2799,categories
"4 August, 2017",77608,organizational behaviour & leadership,project,2802,categories
"4 August, 2017",77611,organizational behaviour & leadership,project,2804,categories
"4 August, 2017",77614,communications,project,2805,categories
"4 August, 2017",77615,media production,project,2805,categories
"4 August, 2017",77617,medicine & health,project,2806,categories
"4 August, 2017",77621,market research,project,2807,categories
"4 August, 2017",77627,organizational behaviour & leadership,project,2813,categories
"4 August, 2017",77628,computer science & development,project,2814,categories
"4 August, 2017",77631,medicine & health,project,2815,categories
"4 August, 2017",92941,product development,course,719,categories
"4 August, 2017",92942,visual & performing arts,course,719,categories
"4 August, 2017",92971,marketing,project,2826,categories
"4 August, 2017",92997,organizational behaviour & leadership,project,2829,categories
"4 August, 2017",93006,marketing,project,2831,categories
"4 August, 2017",93017,communications,project,2832,categories
"4 August, 2017",93018,media production,project,2832,categories
"4 August, 2017",93038,market research,course,715,categories
"4 August, 2017",93042,market research,project,2834,categories
"4 August, 2017",93043,marketing,project,2834,categories
"4 August, 2017",93044,sales,project,2834,categories
"4 August, 2017",93050,product development,project,2835,categories
"4 August, 2017",93055,marketing,project,2836,categories
"4 August, 2017",93069,marketing,project,2839,categories
"4 August, 2017",93070,organizational behaviour & leadership,project,2839,categories
"4 August, 2017",93077,communications,project,2840,categories
"5 August, 2017",93087,human resources,project,2841,categories
"5 August, 2017",93110,market research,course,726,categories
"5 August, 2017",93111,marketing,course,726,categories
"7 August, 2017",93157,organizational behaviour & leadership,project,2845,categories
"7 August, 2017",93166,human resources,project,2846,categories
"7 August, 2017",93170,market research,course,711,categories
"7 August, 2017",93174,communications,project,2847,categories
"7 August, 2017",93205,human resources,course,700,categories
"8 August, 2017",93216,marketing,project,2850,categories
"8 August, 2017",93229,engineering,project,2851,categories
"8 August, 2017",93255,marketing,project,2856,categories
"8 August, 2017",93262,human resources,project,2857,categories
"8 August, 2017",93275,computer science & development,project,2859,categories
"8 August, 2017",93281,computer science & development,project,2860,categories
"8 August, 2017",93287,computer science & development,project,2861,categories
"8 August, 2017",93297,marketing,project,2863,categories
"8 August, 2017",93298,organizational behaviour & leadership,project,2863,categories
"8 August, 2017",93313,organizational behaviour & leadership,project,2866,categories
"8 August, 2017",93318,information technology,course,762,categories
"8 August, 2017",93327,organizational behaviour & leadership,project,2867,categories
"8 August, 2017",93335,marketing,project,2868,categories
"8 August, 2017",93336,organizational behaviour & leadership,project,2868,categories
"8 August, 2017",93341,communications,project,2869,categories
"8 August, 2017",93343,marketing,project,2869,categories
"8 August, 2017",93352,computer science & development,project,2870,categories
"8 August, 2017",93368,human resources,project,2871,categories
"8 August, 2017",93396,product development,project,2873,categories
"8 August, 2017",93434,marketing,project,2878,categories
"8 August, 2017",93441,information technology,course,740,categories
"8 August, 2017",93442,operations & project management,course,740,categories
"9 August, 2017",93449,organizational behaviour & leadership,project,2879,categories
"9 August, 2017",93457,engineering,project,2880,categories
"9 August, 2017",93462,entrepreneurship,course,766,categories
"9 August, 2017",93463,market research,course,766,categories
"9 August, 2017",93464,marketing,course,766,categories
"9 August, 2017",93466,sales,course,766,categories
"9 August, 2017",93485,communications,course,622,categories
"9 August, 2017",93486,marketing,course,622,categories
"9 August, 2017",93490,organizational behaviour & leadership,project,2881,categories
"9 August, 2017",93501,market research,course,706,categories
"9 August, 2017",93502,retail,course,706,categories
"9 August, 2017",93503,sales,course,706,categories
"9 August, 2017",93506,retail,course,704,categories
"9 August, 2017",93507,sales,course,704,categories
"9 August, 2017",93524,computer science & development,project,2885,categories
"9 August, 2017",93525,engineering,project,2885,categories
"9 August, 2017",93550,marketing,project,2888,categories
"9 August, 2017",93551,organizational behaviour & leadership,project,2888,categories
"9 August, 2017",93556,marketing,project,2889,categories
"9 August, 2017",93557,organizational behaviour & leadership,project,2889,categories
"9 August, 2017",93576,entrepreneurship,project,2890,categories
"9 August, 2017",93581,human resources,project,2891,categories
"9 August, 2017",93586,communications,project,2892,categories
"9 August, 2017",93587,media production,project,2892,categories
"9 August, 2017",93593,organizational behaviour & leadership,project,2893,categories
"9 August, 2017",93596,human resources,project,2894,categories
"9 August, 2017",93601,marketing,project,2895,categories
"9 August, 2017",93612,marketing,course,768,categories
"9 August, 2017",93613,information technology,course,768,categories
"9 August, 2017",93623,marketing,project,2897,categories
"9 August, 2017",93624,organizational behaviour & leadership,project,2897,categories
"9 August, 2017",93629,marketing,project,2898,categories
"9 August, 2017",93635,marketing,project,2899,categories
"9 August, 2017",93642,human resources,project,2900,categories
"9 August, 2017",93647,organizational behaviour & leadership,project,2901,categories
"9 August, 2017",93650,organizational behaviour & leadership,project,2902,categories
"9 August, 2017",93653,communications,project,2903,categories
"9 August, 2017",93654,marketing,project,2903,categories
"10 August, 2017",93695,human resources,project,2905,categories
"10 August, 2017",93696,organizational behaviour & leadership,project,2905,categories
"10 August, 2017",93702,organizational behaviour & leadership,project,2906,categories
"10 August, 2017",93717,marketing,project,2907,categories
"10 August, 2017",93718,organizational behaviour & leadership,project,2907,categories
"10 August, 2017",93723,organizational behaviour & leadership,project,2908,categories
"10 August, 2017",93734,organizational behaviour & leadership,project,2909,categories
"10 August, 2017",93739,organizational behaviour & leadership,project,2910,categories
"10 August, 2017",93744,organizational behaviour & leadership,project,2911,categories
"10 August, 2017",93749,organizational behaviour & leadership,project,2912,categories
"10 August, 2017",93754,organizational behaviour & leadership,project,2913,categories
